Time (Unix),Time (yyyy-mm-dd hh:mm:ss),Value
1719256260,2024-06-24 19:11:00,0.082413049
1719256320,2024-06-24 19:12:00,0.076488499
1719256380,2024-06-24 19:13:00,0.080412131
1719256440,2024-06-24 19:14:00,0.083503157
1719256500,2024-06-24 19:15:00,0.084973299
1719256560,2024-06-24 19:16:00,0.091538529
1719256620,2024-06-24 19:17:00,0.09564703
1719256680,2024-06-24 19:18:00,0.094178226
1719256740,2024-06-24 19:19:00,0.091531406
1719256800,2024-06-24 19:20:00,0.08045334
1719256860,2024-06-24 19:21:00,0.076847979
1719256920,2024-06-24 19:22:00,0.07673725
1719256980,2024-06-24 19:23:00,0.072186254
1719257040,2024-06-24 19:24:00,0.070598023
1719257100,2024-06-24 19:25:00,0.074922936
1719257160,2024-06-24 19:26:00,0.070278091
1719257220,2024-06-24 19:27:00,0.065846055
1719257280,2024-06-24 19:28:00,0.061615302
1719257340,2024-06-24 19:29:00,0.061985905
1719257400,2024-06-24 19:30:00,0.049978989
1719257460,2024-06-24 19:31:00,0.046407997
1719257520,2024-06-24 19:32:00,0.043879067
1719257580,2024-06-24 19:33:00,0.035821596
1719257640,2024-06-24 19:34:00,0.035474329
1719257700,2024-06-24 19:35:00,0.036393429
1719257760,2024-06-24 19:36:00,0.031513597
1719257820,2024-06-24 19:37:00,0.016562006
1719257880,2024-06-24 19:38:00,-0.009699918
1719257940,2024-06-24 19:39:00,-0.030938749
1719258000,2024-06-24 19:40:00,-0.044059328
1719258060,2024-06-24 19:41:00,-0.056230046
1719258120,2024-06-24 19:42:00,-0.077656904
1719258180,2024-06-24 19:43:00,-0.096183852
1719258240,2024-06-24 19:44:00,-0.113591758
1719258300,2024-06-24 19:45:00,-0.149069841
1719258360,2024-06-24 19:46:00,-0.185537628
1719258420,2024-06-24 19:47:00,-0.216781193
1719258480,2024-06-24 19:48:00,-0.245171094
1719258540,2024-06-24 19:49:00,-0.288551546
1719258600,2024-06-24 19:50:00,-0.26660117
1719258660,2024-06-24 19:51:00,-0.251558554
1719258720,2024-06-24 19:52:00,-0.25883561
1719258780,2024-06-24 19:53:00,-0.249781045
1719258840,2024-06-24 19:54:00,-0.232501474
1719258900,2024-06-24 19:55:00,-0.245829429
1719258960,2024-06-24 19:56:00,-0.263377776
1719259020,2024-06-24 19:57:00,-0.2917387
1719259080,2024-06-24 19:58:00,-0.311033
1719259140,2024-06-24 19:59:00,-0.320387417
1719322200,2024-06-25 13:30:00,-0.169921648
1719322260,2024-06-25 13:31:00,-0.117123435
1719322320,2024-06-25 13:32:00,-0.066437387
1719322380,2024-06-25 13:33:00,-0.009216839
1719322440,2024-06-25 13:34:00,-0.000976046
1719322500,2024-06-25 13:35:00,-0.039978547
1719322560,2024-06-25 13:36:00,-0.105977902
1719322620,2024-06-25 13:37:00,-0.184399301
1719322680,2024-06-25 13:38:00,-0.229388155
1719322740,2024-06-25 13:39:00,-0.279667306
1719322800,2024-06-25 13:40:00,-0.261651629
1719322860,2024-06-25 13:41:00,-0.219698017
1719322920,2024-06-25 13:42:00,-0.195484811
1719322980,2024-06-25 13:43:00,-0.161531048
1719323040,2024-06-25 13:44:00,-0.149832446
1719323100,2024-06-25 13:45:00,-0.112594711
1719323160,2024-06-25 13:46:00,-0.095745833
1719323220,2024-06-25 13:47:00,-0.07735374
1719323280,2024-06-25 13:48:00,-0.058640234
1719323340,2024-06-25 13:49:00,-0.050035177
1719323400,2024-06-25 13:50:00,-0.057879816
1719323460,2024-06-25 13:51:00,-0.037041516
1719323520,2024-06-25 13:52:00,0.00682942
1719323580,2024-06-25 13:53:00,0.057077824
1719323640,2024-06-25 13:54:00,0.107849333
1719323700,2024-06-25 13:55:00,0.125570039
1719323760,2024-06-25 13:56:00,0.156362386
1719323820,2024-06-25 13:57:00,0.181106677
1719323880,2024-06-25 13:58:00,0.211990589
1719323940,2024-06-25 13:59:00,0.235366981
1719324000,2024-06-25 14:00:00,0.280515242
1719324060,2024-06-25 14:01:00,0.346203308
1719324120,2024-06-25 14:02:00,0.432795344
1719324180,2024-06-25 14:03:00,0.495713944
1719324240,2024-06-25 14:04:00,0.564089327
1719324300,2024-06-25 14:05:00,0.632769876
1719324360,2024-06-25 14:06:00,0.655436747
1719324420,2024-06-25 14:07:00,0.629142851
1719324480,2024-06-25 14:08:00,0.622695578
1719324540,2024-06-25 14:09:00,0.638564004
1719324600,2024-06-25 14:10:00,0.64771603
1719324660,2024-06-25 14:11:00,0.649898204
1719324720,2024-06-25 14:12:00,0.663227278
1719324780,2024-06-25 14:13:00,0.701730373
1719324840,2024-06-25 14:14:00,0.749825614
1719324900,2024-06-25 14:15:00,0.723129571
1719324960,2024-06-25 14:16:00,0.697419228
1719325020,2024-06-25 14:17:00,0.704962188
1719325080,2024-06-25 14:18:00,0.699647274
1719325140,2024-06-25 14:19:00,0.69070884
1719325200,2024-06-25 14:20:00,0.654288029
1719325260,2024-06-25 14:21:00,0.579854766
1719325320,2024-06-25 14:22:00,0.526568822
1719325380,2024-06-25 14:23:00,0.462147426
1719325440,2024-06-25 14:24:00,0.408155194
1719325500,2024-06-25 14:25:00,0.364241563
1719325560,2024-06-25 14:26:00,0.308534398
1719325620,2024-06-25 14:27:00,0.268552609
1719325680,2024-06-25 14:28:00,0.242144625
1719325740,2024-06-25 14:29:00,0.227470054
1719325800,2024-06-25 14:30:00,0.189512827
1719325860,2024-06-25 14:31:00,0.163134795
1719325920,2024-06-25 14:32:00,0.158956739
1719325980,2024-06-25 14:33:00,0.156863313
1719326040,2024-06-25 14:34:00,0.149646375
1719326100,2024-06-25 14:35:00,0.148668473
1719326160,2024-06-25 14:36:00,0.161484436
1719326220,2024-06-25 14:37:00,0.191909656
1719326280,2024-06-25 14:38:00,0.182121898
1719326340,2024-06-25 14:39:00,0.179477678
1719326400,2024-06-25 14:40:00,0.173765224
1719326460,2024-06-25 14:41:00,0.157728798
1719326520,2024-06-25 14:42:00,0.114258336
1719326580,2024-06-25 14:43:00,0.066134659
1719326640,2024-06-25 14:44:00,0.007742209
1719326700,2024-06-25 14:45:00,-0.034114464
1719326760,2024-06-25 14:46:00,-0.066862406
1719326820,2024-06-25 14:47:00,-0.090616919
1719326880,2024-06-25 14:48:00,-0.140104166
1719326940,2024-06-25 14:49:00,-0.165313784
1719327000,2024-06-25 14:50:00,-0.179830565
1719327060,2024-06-25 14:51:00,-0.194579261
1719327120,2024-06-25 14:52:00,-0.199449843
1719327180,2024-06-25 14:53:00,-0.188229361
1719327240,2024-06-25 14:54:00,-0.189657994
1719327300,2024-06-25 14:55:00,-0.172262672
1719327360,2024-06-25 14:56:00,-0.1662434
1719327420,2024-06-25 14:57:00,-0.154854588
1719327480,2024-06-25 14:58:00,-0.149743073
1719327540,2024-06-25 14:59:00,-0.124248375
1719327600,2024-06-25 15:00:00,-0.105490439
1719327660,2024-06-25 15:01:00,-0.082811254
1719327720,2024-06-25 15:02:00,-0.063301222
1719327780,2024-06-25 15:03:00,-0.046097623
1719327840,2024-06-25 15:04:00,-0.040469758
1719327900,2024-06-25 15:05:00,-0.060185024
1719327960,2024-06-25 15:06:00,-0.067239605
1719328020,2024-06-25 15:07:00,-0.06961525
1719328080,2024-06-25 15:08:00,-0.086900838
1719328140,2024-06-25 15:09:00,-0.072729708
1719328200,2024-06-25 15:10:00,-0.062417515
1719328260,2024-06-25 15:11:00,-0.067969871
1719328320,2024-06-25 15:12:00,-0.067548841
1719328380,2024-06-25 15:13:00,-0.063258304
1719328440,2024-06-25 15:14:00,-0.05040095
1719328500,2024-06-25 15:15:00,-0.036562272
1719328560,2024-06-25 15:16:00,-0.016017869
1719328620,2024-06-25 15:17:00,0.006530799
1719328680,2024-06-25 15:18:00,0.037739803
1719328740,2024-06-25 15:19:00,0.05412703
1719328800,2024-06-25 15:20:00,0.077517285
1719328860,2024-06-25 15:21:00,0.103734525
1719328920,2024-06-25 15:22:00,0.107146498
1719328980,2024-06-25 15:23:00,0.107792956
1719329040,2024-06-25 15:24:00,0.11664368
1719329100,2024-06-25 15:25:00,0.123836199
1719329160,2024-06-25 15:26:00,0.136053288
1719329220,2024-06-25 15:27:00,0.128766354
1719329280,2024-06-25 15:28:00,0.125721989
1719329340,2024-06-25 15:29:00,0.121106352
1719329400,2024-06-25 15:30:00,0.118503146
1719329460,2024-06-25 15:31:00,0.115910854
1719329520,2024-06-25 15:32:00,0.114952097
1719329580,2024-06-25 15:33:00,0.1255747
1719329640,2024-06-25 15:34:00,0.125294691
1719329700,2024-06-25 15:35:00,0.101383064
1719329760,2024-06-25 15:36:00,0.082291241
1719329820,2024-06-25 15:37:00,0.070384072
1719329880,2024-06-25 15:38:00,0.067432484
1719329940,2024-06-25 15:39:00,0.059573176
1719330000,2024-06-25 15:40:00,0.063099096
1719330060,2024-06-25 15:41:00,0.072162434
1719330120,2024-06-25 15:42:00,0.105723027
1719330180,2024-06-25 15:43:00,0.131210978
1719330240,2024-06-25 15:44:00,0.150083749
1719330300,2024-06-25 15:45:00,0.177518727
1719330360,2024-06-25 15:46:00,0.208158453
1719330420,2024-06-25 15:47:00,0.235216262
1719330480,2024-06-25 15:48:00,0.258680742
1719330540,2024-06-25 15:49:00,0.287925212
1719330600,2024-06-25 15:50:00,0.359160905
1719330660,2024-06-25 15:51:00,0.402104415
1719330720,2024-06-25 15:52:00,0.412819651
1719330780,2024-06-25 15:53:00,0.411731933
1719330840,2024-06-25 15:54:00,0.433302161
1719330900,2024-06-25 15:55:00,0.428408155
1719330960,2024-06-25 15:56:00,0.396629568
1719331020,2024-06-25 15:57:00,0.361659682
1719331080,2024-06-25 15:58:00,0.328536727
1719331140,2024-06-25 15:59:00,0.311613196
1719331200,2024-06-25 16:00:00,0.283658711
1719331260,2024-06-25 16:01:00,0.268878888
1719331320,2024-06-25 16:02:00,0.284540521
1719331380,2024-06-25 16:03:00,0.256753589
1719331440,2024-06-25 16:04:00,0.229783729
1719331500,2024-06-25 16:05:00,0.2068326
1719331560,2024-06-25 16:06:00,0.175644877
1719331620,2024-06-25 16:07:00,0.14729387
1719331680,2024-06-25 16:08:00,0.105214946
1719331740,2024-06-25 16:09:00,0.064618468
1719331800,2024-06-25 16:10:00,0.03295321
1719331860,2024-06-25 16:11:00,0.039159026
1719331920,2024-06-25 16:12:00,0.030340687
1719331980,2024-06-25 16:13:00,0.027872295
1719332040,2024-06-25 16:14:00,0.024998514
1719332100,2024-06-25 16:15:00,0.023076337
1719332160,2024-06-25 16:16:00,0.004563221
1719332220,2024-06-25 16:17:00,-0.013311878
1719332280,2024-06-25 16:18:00,-0.060541521
1719332340,2024-06-25 16:19:00,-0.078507293
1719332400,2024-06-25 16:20:00,-0.103805749
1719332460,2024-06-25 16:21:00,-0.132662308
1719332520,2024-06-25 16:22:00,-0.169705341
1719332580,2024-06-25 16:23:00,-0.193770335
1719332640,2024-06-25 16:24:00,-0.206563474
1719332700,2024-06-25 16:25:00,-0.20580068
1719332760,2024-06-25 16:26:00,-0.181973413
1719332820,2024-06-25 16:27:00,-0.166321013
1719332880,2024-06-25 16:28:00,-0.177266614
1719332940,2024-06-25 16:29:00,-0.197064261
1719333000,2024-06-25 16:30:00,-0.228621228
1719333060,2024-06-25 16:31:00,-0.241845392
1719333120,2024-06-25 16:32:00,-0.268715088
1719333180,2024-06-25 16:33:00,-0.27820086
1719333240,2024-06-25 16:34:00,-0.277404802
1719333300,2024-06-25 16:35:00,-0.257665387
1719333360,2024-06-25 16:36:00,-0.24484772
1719333420,2024-06-25 16:37:00,-0.226462965
1719333480,2024-06-25 16:38:00,-0.19827818
1719333540,2024-06-25 16:39:00,-0.168352457
1719333600,2024-06-25 16:40:00,-0.146019171
1719333660,2024-06-25 16:41:00,-0.134196577
1719333720,2024-06-25 16:42:00,-0.1240188
1719333780,2024-06-25 16:43:00,-0.12039896
1719333840,2024-06-25 16:44:00,-0.123809069
1719333900,2024-06-25 16:45:00,-0.122229991
1719333960,2024-06-25 16:46:00,-0.114661996
1719334020,2024-06-25 16:47:00,-0.103596905
1719334080,2024-06-25 16:48:00,-0.099195517
1719334140,2024-06-25 16:49:00,-0.069177385
1719334200,2024-06-25 16:50:00,-0.040937797
1719334260,2024-06-25 16:51:00,-0.036685837
1719334320,2024-06-25 16:52:00,-0.050087454
1719334380,2024-06-25 16:53:00,-0.058819918
1719334440,2024-06-25 16:54:00,-0.060212932
1719334500,2024-06-25 16:55:00,-0.072575972
1719334560,2024-06-25 16:56:00,-0.078244155
1719334620,2024-06-25 16:57:00,-0.096152342
1719334680,2024-06-25 16:58:00,-0.107890639
1719334740,2024-06-25 16:59:00,-0.112283998
1719334800,2024-06-25 17:00:00,-0.126795216
1719334860,2024-06-25 17:01:00,-0.153471582
1719334920,2024-06-25 17:02:00,-0.177010368
1719334980,2024-06-25 17:03:00,-0.20539306
1719335040,2024-06-25 17:04:00,-0.235667898
1719335100,2024-06-25 17:05:00,-0.266266499
1719335160,2024-06-25 17:06:00,-0.280895414
1719335220,2024-06-25 17:07:00,-0.286698747
1719335280,2024-06-25 17:08:00,-0.286382854
1719335340,2024-06-25 17:09:00,-0.280103646
1719335400,2024-06-25 17:10:00,-0.280742972
1719335460,2024-06-25 17:11:00,-0.276137965
1719335520,2024-06-25 17:12:00,-0.268338168
1719335580,2024-06-25 17:13:00,-0.256129915
1719335640,2024-06-25 17:14:00,-0.234081513
1719335700,2024-06-25 17:15:00,-0.223712178
1719335760,2024-06-25 17:16:00,-0.217035209
1719335820,2024-06-25 17:17:00,-0.214906699
1719335880,2024-06-25 17:18:00,-0.208396821
1719335940,2024-06-25 17:19:00,-0.195337551
1719336000,2024-06-25 17:20:00,-0.186868464
1719336060,2024-06-25 17:21:00,-0.16334575
1719336120,2024-06-25 17:22:00,-0.140581849
1719336180,2024-06-25 17:23:00,-0.10885991
1719336240,2024-06-25 17:24:00,-0.084760273
1719336300,2024-06-25 17:25:00,-0.06777668
1719336360,2024-06-25 17:26:00,-0.054431965
1719336420,2024-06-25 17:27:00,-0.04080369
1719336480,2024-06-25 17:28:00,-0.021037906
1719336540,2024-06-25 17:29:00,0.000271902
1719336600,2024-06-25 17:30:00,-0.002180778
1719336660,2024-06-25 17:31:00,-0.008066145
1719336720,2024-06-25 17:32:00,-0.022157916
1719336780,2024-06-25 17:33:00,-0.044114056
1719336840,2024-06-25 17:34:00,-0.063150757
1719336900,2024-06-25 17:35:00,-0.078327082
1719336960,2024-06-25 17:36:00,-0.086803951
1719337020,2024-06-25 17:37:00,-0.070119971
1719337080,2024-06-25 17:38:00,-0.05861862
1719337140,2024-06-25 17:39:00,-0.050878033
1719337200,2024-06-25 17:40:00,-0.040308877
1719337260,2024-06-25 17:41:00,-0.040303882
1719337320,2024-06-25 17:42:00,-0.039792802
1719337380,2024-06-25 17:43:00,-0.038643747
1719337440,2024-06-25 17:44:00,-0.030913362
1719337500,2024-06-25 17:45:00,-0.014540971
1719337560,2024-06-25 17:46:00,0.008431598
1719337620,2024-06-25 17:47:00,0.018755614
1719337680,2024-06-25 17:48:00,0.030212259
1719337740,2024-06-25 17:49:00,0.050466755
1719337800,2024-06-25 17:50:00,0.058134332
1719337860,2024-06-25 17:51:00,0.067459819
1719337920,2024-06-25 17:52:00,0.064432668
1719337980,2024-06-25 17:53:00,0.067708459
1719338040,2024-06-25 17:54:00,0.081437259
1719338100,2024-06-25 17:55:00,0.100064242
1719338160,2024-06-25 17:56:00,0.098368981
1719338220,2024-06-25 17:57:00,0.095911793
1719338280,2024-06-25 17:58:00,0.087883948
1719338340,2024-06-25 17:59:00,0.079220719
1719338400,2024-06-25 18:00:00,0.071674079
1719338460,2024-06-25 18:01:00,0.066340682
1719338520,2024-06-25 18:02:00,0.060664195
1719338580,2024-06-25 18:03:00,0.049989292
1719338640,2024-06-25 18:04:00,0.040210502
1719338700,2024-06-25 18:05:00,0.039270305
1719338760,2024-06-25 18:06:00,0.034097554
1719338820,2024-06-25 18:07:00,0.02646537
1719338880,2024-06-25 18:08:00,0.028057643
1719338940,2024-06-25 18:09:00,0.039060619
1719339000,2024-06-25 18:10:00,0.053298727
1719339060,2024-06-25 18:11:00,0.065936575
1719339120,2024-06-25 18:12:00,0.072119088
1719339180,2024-06-25 18:13:00,0.069232805
1719339240,2024-06-25 18:14:00,0.073888477
1719339300,2024-06-25 18:15:00,0.077491771
1719339360,2024-06-25 18:16:00,0.086762821
1719339420,2024-06-25 18:17:00,0.106447401
1719339480,2024-06-25 18:18:00,0.123049879
1719339540,2024-06-25 18:19:00,0.141037007
1719339600,2024-06-25 18:20:00,0.153522227
1719339660,2024-06-25 18:21:00,0.165942018
1719339720,2024-06-25 18:22:00,0.190924566
1719339780,2024-06-25 18:23:00,0.207532265
1719339840,2024-06-25 18:24:00,0.21456528
1719339900,2024-06-25 18:25:00,0.218850802
1719339960,2024-06-25 18:26:00,0.236466514
1719340020,2024-06-25 18:27:00,0.250764107
1719340080,2024-06-25 18:28:00,0.276099667
1719340140,2024-06-25 18:29:00,0.300804169
1719340200,2024-06-25 18:30:00,0.326056937
1719340260,2024-06-25 18:31:00,0.333335237
1719340320,2024-06-25 18:32:00,0.342418404
1719340380,2024-06-25 18:33:00,0.343829792
1719340440,2024-06-25 18:34:00,0.32973752
1719340500,2024-06-25 18:35:00,0.315975911
1719340560,2024-06-25 18:36:00,0.30087521
1719340620,2024-06-25 18:37:00,0.291997165
1719340680,2024-06-25 18:38:00,0.273337761
1719340740,2024-06-25 18:39:00,0.256002469
1719340800,2024-06-25 18:40:00,0.242694164
1719340860,2024-06-25 18:41:00,0.22551308
1719340920,2024-06-25 18:42:00,0.210279888
1719340980,2024-06-25 18:43:00,0.199139582
1719341040,2024-06-25 18:44:00,0.184153421
1719341100,2024-06-25 18:45:00,0.169515792
1719341160,2024-06-25 18:46:00,0.163295247
1719341220,2024-06-25 18:47:00,0.15337778
1719341280,2024-06-25 18:48:00,0.113538423
1719341340,2024-06-25 18:49:00,0.107356152
1719341400,2024-06-25 18:50:00,0.114371682
1719341460,2024-06-25 18:51:00,0.127650839
1719341520,2024-06-25 18:52:00,0.125599456
1719341580,2024-06-25 18:53:00,0.123757496
1719341640,2024-06-25 18:54:00,0.113724536
1719341700,2024-06-25 18:55:00,0.103770227
1719341760,2024-06-25 18:56:00,0.107153374
1719341820,2024-06-25 18:57:00,0.104993122
1719341880,2024-06-25 18:58:00,0.105693858
1719341940,2024-06-25 18:59:00,0.104982539
1719342000,2024-06-25 19:00:00,0.101689254
1719342060,2024-06-25 19:01:00,0.093969567
1719342120,2024-06-25 19:02:00,0.093559332
1719342180,2024-06-25 19:03:00,0.083061749
1719342240,2024-06-25 19:04:00,0.078676898
1719342300,2024-06-25 19:05:00,0.078333475
1719342360,2024-06-25 19:06:00,0.085308475
1719342420,2024-06-25 19:07:00,0.085628962
1719342480,2024-06-25 19:08:00,0.083731577
1719342540,2024-06-25 19:09:00,0.057758053
1719342600,2024-06-25 19:10:00,0.042206625
1719342660,2024-06-25 19:11:00,0.034359704
1719342720,2024-06-25 19:12:00,0.023121692
1719342780,2024-06-25 19:13:00,0.018050068
1719342840,2024-06-25 19:14:00,0.028229849
1719342900,2024-06-25 19:15:00,0.065399423
1719342960,2024-06-25 19:16:00,0.094573312
1719343020,2024-06-25 19:17:00,0.123133216
1719343080,2024-06-25 19:18:00,0.137325354
1719343140,2024-06-25 19:19:00,0.149264775
1719343200,2024-06-25 19:20:00,0.16051572
1719343260,2024-06-25 19:21:00,0.167110441
1719343320,2024-06-25 19:22:00,0.171904476
1719343380,2024-06-25 19:23:00,0.176549325
1719343440,2024-06-25 19:24:00,0.193891593
1719343500,2024-06-25 19:25:00,0.207502867
1719343560,2024-06-25 19:26:00,0.204634175
1719343620,2024-06-25 19:27:00,0.190521847
1719343680,2024-06-25 19:28:00,0.185630173
1719343740,2024-06-25 19:29:00,0.180878803
1719343800,2024-06-25 19:30:00,0.18307213
1719343860,2024-06-25 19:31:00,0.176689442
1719343920,2024-06-25 19:32:00,0.16531965
1719343980,2024-06-25 19:33:00,0.148018307
1719344040,2024-06-25 19:34:00,0.13205038
1719344100,2024-06-25 19:35:00,0.10054103
1719344160,2024-06-25 19:36:00,0.060357454
1719344220,2024-06-25 19:37:00,0.036155992
1719344280,2024-06-25 19:38:00,0.01758042
1719344340,2024-06-25 19:39:00,3.45E-05
1719344400,2024-06-25 19:40:00,-0.00613428
1719344460,2024-06-25 19:41:00,0.001068318
1719344520,2024-06-25 19:42:00,0.01168496
1719344580,2024-06-25 19:43:00,0.009299879
1719344640,2024-06-25 19:44:00,0.011313848
1719344700,2024-06-25 19:45:00,0.008774208
1719344760,2024-06-25 19:46:00,-0.002489319
1719344820,2024-06-25 19:47:00,-0.031228672
1719344880,2024-06-25 19:48:00,-0.052990515
1719344940,2024-06-25 19:49:00,-0.086978393
1719345000,2024-06-25 19:50:00,-0.103848914
1719345060,2024-06-25 19:51:00,-0.122560018
1719345120,2024-06-25 19:52:00,-0.106809914
1719345180,2024-06-25 19:53:00,-0.110005018
1719345240,2024-06-25 19:54:00,-0.096496852
1719345300,2024-06-25 19:55:00,-0.070454878
1719345360,2024-06-25 19:56:00,-0.054019087
1719345420,2024-06-25 19:57:00,-0.04075778
1719345480,2024-06-25 19:58:00,-0.023705101
1719345540,2024-06-25 19:59:00,0.002688937
1719408600,2024-06-26 13:30:00,0.015360176
1719408660,2024-06-26 13:31:00,0.161522996
1719408720,2024-06-26 13:32:00,0.35916255
1719408780,2024-06-26 13:33:00,0.528653796
1719408840,2024-06-26 13:34:00,0.605970825
1719408900,2024-06-26 13:35:00,0.673178517
1719408960,2024-06-26 13:36:00,0.699830942
1719409020,2024-06-26 13:37:00,0.735065395
1719409080,2024-06-26 13:38:00,0.805348054
1719409140,2024-06-26 13:39:00,0.871991754
1719409200,2024-06-26 13:40:00,0.992596457
1719409260,2024-06-26 13:41:00,1.066043486
1719409320,2024-06-26 13:42:00,1.173661034
1719409380,2024-06-26 13:43:00,1.311626223
1719409440,2024-06-26 13:44:00,1.379627141
1719409500,2024-06-26 13:45:00,1.365728975
1719409560,2024-06-26 13:46:00,1.391925808
1719409620,2024-06-26 13:47:00,1.408553803
1719409680,2024-06-26 13:48:00,1.355671988
1719409740,2024-06-26 13:49:00,1.29440365
1719409800,2024-06-26 13:50:00,1.253946648
1719409860,2024-06-26 13:51:00,1.205239348
1719409920,2024-06-26 13:52:00,1.104092155
1719409980,2024-06-26 13:53:00,1.025186609
1719410040,2024-06-26 13:54:00,0.983591818
1719410100,2024-06-26 13:55:00,0.905891149
1719410160,2024-06-26 13:56:00,0.842269358
1719410220,2024-06-26 13:57:00,0.784739244
1719410280,2024-06-26 13:58:00,0.704876742
1719410340,2024-06-26 13:59:00,0.625897554
